21:29:25:215 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:299 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:299 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:299 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:299 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:299 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:299 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:299 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:299 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:300 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:300 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:300 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:300 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:300 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:300 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:300 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:300 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:300 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:300 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:300 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:300 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:300 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:300 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:300 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:300 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:300 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:300 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:300 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:300 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:301 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:302 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:302 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:302 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:302 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:302 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:302 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:302 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:302 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:302 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:302 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:302 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:302 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:302 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:302 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:302 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:302 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:302 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:302 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:303 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:303 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:303 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:303 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:303 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:303 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:303 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:303 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:303 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:303 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:303 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:303 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:303 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:303 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:303 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:303 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:303 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:303 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:304 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:304 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:307 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:308 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:308 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:308 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:308 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:308 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:308 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:308 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:308 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:308 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:308 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:308 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:308 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:308 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:308 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:308 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:308 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:308 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:308 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:309 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:310 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:310 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:310 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:310 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:310 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:310 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:310 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:310 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:310 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:310 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:310 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:310 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:310 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:310 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:310 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:310 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:310 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:311 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:311 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:311 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:311 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:311 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:311 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:311 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:311 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:311 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:311 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:311 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:311 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:311 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:311 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:311 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:311 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:311 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:311 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:311 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:315 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:315 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:315 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:315 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:315 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:315 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:315 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:315 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:315 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:315 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:315 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:315 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:315 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:315 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:315 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:315 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:315 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:315 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
21:29:25:315 -> 0, PA4=0.00, PA3=16.00, PA2=0.00, PA1=0.00, PA0=0.00
