14:27:54:005 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:143 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:144 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:145 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:146 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:146 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:146 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:146 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:146 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:146 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:146 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:146 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:146 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:146 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:146 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:146 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:146 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:146 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:146 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:146 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:146 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:146 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:146 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:146 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:147 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:147 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:147 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:147 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:147 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:147 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:147 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:147 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:147 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:147 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:147 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:147 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:147 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:147 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:147 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:147 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:147 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:147 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:147 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:148 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:148 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:148 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:148 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:148 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:148 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:148 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:148 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:148 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:148 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:148 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:148 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:148 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:151 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:152 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:152 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:152 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:152 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:152 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:152 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:152 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:152 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:152 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:152 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:152 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:152 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:152 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:152 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:152 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:152 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:152 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:152 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:152 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:152 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:153 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:153 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:153 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:153 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:153 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:153 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:153 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:153 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:153 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:153 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:153 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:153 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:153 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:153 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:153 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:153 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:153 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:153 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:153 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:153 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:154 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:154 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:154 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:154 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:154 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:154 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:154 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:154 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:154 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:154 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:154 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:154 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:154 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:154 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:154 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:154 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:154 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:154 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:154 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:154 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:155 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:155 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:155 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:155 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:155 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:155 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:155 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:155 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:155 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:155 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:155 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:155 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:155 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:155 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:155 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:155 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:155 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:155 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:155 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:155 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:156 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:156 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:156 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:156 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:156 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
14:27:54:159 -> A3=16.15, PA2=0.04, PA1=0.08, PA0=0.04
