18:00:12:881 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:968 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:968 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:968 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:968 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:968 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:968 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:968 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:968 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:968 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:968 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:968 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:968 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:968 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:968 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:968 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:968 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:968 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:969 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:969 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:969 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:969 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:969 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:969 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:969 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:969 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:969 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:969 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:969 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:969 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:969 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:969 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:969 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:969 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:969 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:969 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:969 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:969 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:970 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:970 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:970 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:970 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:970 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:970 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:970 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:970 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:970 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:970 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:970 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:970 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:970 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:970 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:970 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:970 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:970 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:970 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:970 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:971 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:971 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:971 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:971 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:971 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:971 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:971 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:971 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:971 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:971 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:971 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:971 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:971 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:971 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:972 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:972 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:972 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:972 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:972 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:972 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:972 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:972 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:972 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:972 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:972 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:972 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:972 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:972 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:972 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:972 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:972 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:972 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:975 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:976 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:976 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:976 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:976 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:976 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:977 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:978 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:979 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:979 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:979 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:979 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:979 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:979 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:979 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:979 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:979 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:979 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:979 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:979 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:979 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:979 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:979 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:979 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:979 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:979 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:981 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:982 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:983 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:983 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:983 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:983 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:983 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:983 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:983 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:983 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:983 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:983 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:983 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:983 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:983 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:983 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:983 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:983 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:983 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:983 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:983 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:983 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:984 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:984 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:984 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:984 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:984 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:984 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:984 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:984 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:984 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:984 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:984 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:984 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:984 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:984 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:984 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:984 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:984 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:984 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:984 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:985 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:985 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:985 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
18:00:12:985 -> A3=15.66, PA2=0.04, PA1=0.03, PA0=0.01
