Cetaphil Transparent bottle
14:28:53:653 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:763 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:764 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:765 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:765 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:765 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:765 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:765 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:765 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:765 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:765 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:765 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:765 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:765 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:765 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:765 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:765 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:765 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:765 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:765 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:765 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:766 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:766 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:766 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:766 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:766 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:766 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:766 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:766 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:772 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:773 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:773 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:773 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:773 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:773 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:773 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:773 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:773 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:773 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:773 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:773 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:773 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:773 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:773 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:773 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:773 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:773 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:773 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:774 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:775 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:775 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:775 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:775 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:775 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:775 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:775 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:775 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:775 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:775 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:775 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:775 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
14:28:53:775 -> A3=16.49, PA2=0.06, PA1=0.06, PA0=0.03
